1958-12-29,The Chipmunk Song,The Chipmunks With David Seville
1958-12-22,The Chipmunk Song,The Chipmunks With David Seville
1958-12-15,"To Know Him, Is To Love Him",The Teddy Bears
1958-12-08,"To Know Him, Is To Love Him",The Teddy Bears
1958-12-01,"To Know Him, Is To Love Him",The Teddy Bears
1958-11-24,It's Only Make Believe,Conway Twitty
1958-11-17,Tom Dooley,The Kingston Trio
1958-11-10,It's Only Make Believe,Conway Twitty
1958-11-03,It's All In The Game,Tommy Edwards
1958-10-27,It's All In The Game,Tommy Edwards
1958-10-20,It's All In The Game,Tommy Edwards
1958-10-13,It's All In The Game,Tommy Edwards
1958-10-06,It's All In The Game,Tommy Edwards
1958-09-29,It's All In The Game,Tommy Edwards
1958-09-22,Nel Blu Dipinto Di Blu (Volar��),Domenico Modugno
1958-09-15,Nel Blu Dipinto Di Blu (Volar��),Domenico Modugno
1958-09-08,Nel Blu Dipinto Di Blu (Volar��),Domenico Modugno
1958-09-01,Nel Blu Dipinto Di Blu (Volar��),Domenico Modugno
1958-08-25,Little Star,The Elegants
1958-08-18,Nel Blu Dipinto Di Blu (Volar��),Domenico Modugno
1958-08-11,Poor Little Fool,Ricky Nelson
1958-08-04,Poor Little Fool,Ricky Nelson
